CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15605414,Surname_5414,357,Spain,Female,47,3,174615.25950597977,4,0,0,111343.8128322924,0
15605415,Surname_5415,777,France,Female,91,3,215163.5458294443,1,0,0,153434.08140663555,0
15605416,Surname_5416,842,France,Male,35,9,239699.16020989325,2,0,1,156925.9953083054,0
15605417,Surname_5417,584,France,Female,60,0,58316.22243318976,4,1,0,12277.129090705968,0
15605418,Surname_5418,457,France,Female,50,7,151340.2782469006,4,1,0,24835.813285776225,0
15605419,Surname_5419,510,Germany,Male,70,4,66718.49556147374,2,1,0,10651.801204753976,0
15605420,Surname_5420,558,Germany,Male,73,7,217729.62919521797,4,1,0,12971.89909027141,0
15605421,Surname_5421,589,France,Female,36,5,222571.96702085197,4,0,0,169531.3423614242,0
15605422,Surname_5422,680,France,Male,86,1,80540.23001742442,4,1,0,25875.045916006515,0
15605423,Surname_5423,682,France,Male,43,6,161335.8115813217,3,0,0,145091.18082102225,0
15605424,Surname_5424,399,Germany,Female,46,9,221918.8420439753,2,1,0,196206.2373276349,0
15605425,Surname_5425,360,France,Male,41,8,127090.90831351292,3,0,0,165972.80271157008,0
15605426,Surname_5426,700,France,Female,23,6,180117.66084668727,2,0,1,22615.201278723536,0
15605427,Surname_5427,505,Germany,Female,71,10,200213.87594809756,3,0,0,179837.06117083947,0
15605428,Surname_5428,841,France,Male,56,4,217974.0240092039,4,0,1,192051.93314039725,1
15605429,Surname_5429,419,France,Female,21,3,128801.89663146554,1,1,0,144210.8623927432,1
15605430,Surname_5430,518,Germany,Female,75,10,235456.0936290432,2,1,0,127099.04678652987,0
15605431,Surname_5431,621,France,Female,65,7,157238.308670267,1,1,1,124341.18236699996,0
15605432,Surname_5432,417,Germany,Female,77,5,37931.89054021956,2,1,1,165847.939861598,0
15605433,Surname_5433,704,France,Female,43,4,153114.18898203174,2,1,1,115155.8813321587,0
15605434,Surname_5434,601,France,Male,57,6,74618.46109594594,4,1,0,73417.92825388367,0
15605435,Surname_5435,397,France,Male,73,10,93021.33568472773,2,0,0,194382.59449647137,0
15605436,Surname_5436,533,Spain,Female,56,2,202214.88088443197,4,1,0,19207.048840242875,0
15605437,Surname_5437,669,Germany,Female,56,8,243336.86717684177,4,0,0,136416.16482835537,0
15605438,Surname_5438,536,Spain,Male,65,3,217463.4868253837,4,0,1,121269.07738979488,0
15605439,Surname_5439,439,Germany,Female,42,3,81450.90434335673,3,0,1,131438.43953705573,1
15605440,Surname_5440,795,Germany,Female,51,7,113414.70272089221,3,1,1,132019.2823332965,1
15605441,Surname_5441,681,France,Female,38,5,245874.43667480713,4,0,1,33470.53135792244,0
15605442,Surname_5442,488,France,Male,42,10,230882.72064382484,1,1,0,35367.16733791174,0
15605443,Surname_5443,706,France,Female,39,0,244237.23627698002,1,1,0,22800.72422419115,0
15605444,Surname_5444,438,France,Male,40,1,108229.37126000748,2,1,1,188292.7233288642,0
15605445,Surname_5445,623,France,Female,42,8,200140.8174602225,1,0,1,125881.69230954825,0
15605446,Surname_5446,368,France,Female,43,5,217804.3143352504,2,0,1,24650.770733218942,0
15605447,Surname_5447,820,France,Male,47,6,11065.83803681896,2,1,1,92394.91137529387,0
15605448,Surname_5448,660,France,Male,55,10,66521.94083856669,2,1,1,78271.35718831743,0
15605449,Surname_5449,707,France,Female,51,8,220870.98451486326,3,0,0,38158.690109303476,0
15605450,Surname_5450,723,Germany,Female,90,2,97185.62168815357,4,1,0,166183.42296173406,0
15605451,Surname_5451,815,Spain,Female,32,4,69655.51961615038,1,1,0,157365.1674609672,0
15605452,Surname_5452,503,France,Male,61,4,68172.87326471494,4,0,0,98174.15648853431,1
15605453,Surname_5453,739,France,Female,27,9,93851.24344622891,4,1,1,109268.87684435409,1
15605454,Surname_5454,609,France,Male,54,6,60990.70488161615,3,1,1,92921.85062319256,0
15605455,Surname_5455,457,Spain,Female,24,1,840.8280895630394,2,1,0,114693.79452011599,0
15605456,Surname_5456,720,France,Female,49,3,43148.78685822665,4,1,1,149187.0477184676,0
15605457,Surname_5457,634,Germany,Female,28,10,220643.76366358093,2,1,0,176434.36517794762,0
15605458,Surname_5458,408,France,Female,65,3,18912.14933287791,3,1,1,122540.78243034553,0
15605459,Surname_5459,474,France,Female,85,7,103250.5100303143,4,1,0,33901.474739878235,0
15605460,Surname_5460,703,France,Female,65,9,114121.96354138864,1,0,1,156690.52886362598,0
15605461,Surname_5461,622,France,Female,62,2,194538.49094809743,4,0,1,80732.98743581765,0
15605462,Surname_5462,456,Spain,Male,50,1,63147.49437295439,3,1,0,129676.79381413374,0
15605463,Surname_5463,648,France,Female,21,8,77410.4470894035,3,0,1,47731.91869924761,1
15605464,Surname_5464,594,Germany,Female,64,10,3568.9894710129456,4,1,0,41047.75905484054,0
15605465,Surname_5465,685,Germany,Female,70,3,225707.6537535556,1,1,0,20008.08429759892,1
15605466,Surname_5466,799,Germany,Female,48,8,171389.23483067338,2,0,1,69746.57070029221,0
15605467,Surname_5467,767,France,Male,48,5,65711.55719031366,4,0,0,123457.32952354806,0
15605468,Surname_5468,596,France,Male,44,0,221878.73665915398,4,1,1,70567.32526218021,0
15605469,Surname_5469,357,France,Female,65,10,21645.368860857772,1,0,1,55767.10068373557,1
15605470,Surname_5470,490,France,Female,53,2,92098.91373681495,1,0,1,199024.46990784013,1
15605471,Surname_5471,711,Germany,Male,66,6,140899.3836675939,3,0,1,199779.9243482763,0
15605472,Surname_5472,357,France,Male,48,8,126377.91719045994,2,1,1,124940.06885379269,0
15605473,Surname_5473,827,Germany,Male,61,7,163726.88700867523,2,1,0,71482.31939242332,0
15605474,Surname_5474,701,France,Female,76,4,74398.7606282675,4,0,1,173709.4838532512,0
15605475,Surname_5475,833,Spain,Male,40,7,189460.36566234686,2,1,0,149990.10672389512,0
15605476,Surname_5476,844,France,Male,85,1,101361.54560739291,3,1,0,127028.27242830466,0
15605477,Surname_5477,443,France,Female,59,2,31324.29842324344,3,0,1,182568.33700413766,0
15605478,Surname_5478,670,Spain,Female,59,7,185100.36198264192,1,1,0,94609.35111664003,0
15605479,Surname_5479,776,France,Female,30,8,227985.7453282475,1,0,1,58536.70004904938,1
15605480,Surname_5480,388,Spain,Male,18,9,91106.11937367244,3,0,0,193738.54791186855,0
15605481,Surname_5481,430,France,Male,70,7,147413.20595552085,1,0,0,173446.43028673914,0
15605482,Surname_5482,536,France,Male,57,3,171956.13201788077,3,1,0,183292.3804679583,0
15605483,Surname_5483,433,Germany,Male,63,5,207880.8805555495,1,1,0,184459.18480991854,0
15605484,Surname_5484,437,Spain,Female,39,10,49498.37682225572,4,1,1,82696.45671164057,0
15605485,Surname_5485,591,France,Male,69,4,142494.58970028677,2,1,0,173553.51561700276,0
15605486,Surname_5486,691,Spain,Female,45,3,185090.84950998207,3,1,1,178963.08944433247,0
15605487,Surname_5487,442,Germany,Male,70,8,49781.543423381234,1,0,0,114041.39601602452,1
15605488,Surname_5488,435,Spain,Male,80,9,118120.3679322754,3,0,1,128798.96598077058,0
15605489,Surname_5489,393,France,Male,34,2,116090.52211720994,4,1,0,119724.29398457037,0
15605490,Surname_5490,486,France,Female,81,0,209836.3138972982,3,1,1,13045.216968826297,0
15605491,Surname_5491,770,Spain,Male,23,6,194326.60011305523,1,1,1,111751.242465631,0
15605492,Surname_5492,423,Spain,Female,31,9,57981.623831504374,1,0,1,17188.978997075923,0
15605493,Surname_5493,385,France,Female,34,7,58238.168167267904,3,1,1,95704.02671189095,0
15605494,Surname_5494,450,France,Female,55,10,180838.53235083498,3,1,1,18680.353573956836,0
15605495,Surname_5495,825,France,Female,86,2,184903.1203496341,1,1,1,96517.9410377386,0
15605496,Surname_5496,505,Germany,Male,30,2,44724.968099844744,4,1,0,67902.29963560033,0
15605497,Surname_5497,775,France,Male,70,5,102795.09759717442,4,0,0,157045.77497510164,0
15605498,Surname_5498,604,France,Female,26,1,206442.7155877516,4,1,1,101029.20952154735,0
15605499,Surname_5499,520,France,Female,61,5,19855.163463596946,2,1,1,107298.02862832845,0
15605500,Surname_5500,818,Germany,Male,43,4,93473.64069633004,2,1,0,181700.32813059227,0
15605501,Surname_5501,565,France,Male,36,6,161135.25798457954,2,0,1,101636.73003019937,1
15605502,Surname_5502,519,France,Female,65,8,192771.6980467441,3,1,0,39710.61203430768,0
15605503,Surname_5503,601,Germany,Male,47,8,163164.4722282987,2,0,1,31389.711614241944,0
15605504,Surname_5504,709,Germany,Male,49,0,99380.19325393674,3,1,1,68106.20372462054,0
15605505,Surname_5505,671,France,Male,86,6,247987.77418298286,4,1,0,60421.63108096384,0
15605506,Surname_5506,404,France,Female,28,2,10383.0896051183,1,1,1,165514.10301451845,0
15605507,Surname_5507,805,Germany,Female,43,3,123688.96568658041,2,1,0,154187.92243286606,1
15605508,Surname_5508,781,Spain,Female,43,1,127513.75399067377,1,1,1,21138.521200003386,0
15605509,Surname_5509,440,Germany,Female,34,0,59947.793448852455,2,0,1,48189.89317807897,0
15605510,Surname_5510,627,Spain,Female,61,9,139676.85315742253,2,1,1,95276.84171435471,1
15605511,Surname_5511,450,Germany,Male,40,2,55014.35179303588,1,0,0,26567.67956137961,0
15605512,Surname_5512,504,Spain,Male,42,9,110853.01659561494,4,1,1,41581.376666175085,0
15605513,Surname_5513,726,France,Male,54,8,107908.56842617,4,1,0,182604.59990457544,0
15605514,Surname_5514,698,France,Female,82,0,193280.589059262,4,1,0,112827.34653071182,0
15605515,Surname_5515,800,France,Male,19,2,235647.97145517304,1,1,0,161362.66185246117,0
15605516,Surname_5516,713,France,Female,91,10,50710.81442028902,3,1,0,72804.25553239428,0
15605517,Surname_5517,490,Germany,Female,49,4,247879.3202096896,1,1,1,81210.048095126,1
15605518,Surname_5518,522,France,Female,91,2,235079.11501826503,3,0,0,173086.96460871602,0
15605519,Surname_5519,359,Germany,Female,72,3,28163.300040950246,4,1,0,134864.36460544425,0
15605520,Surname_5520,577,France,Female,67,3,228091.5089140754,3,1,1,138892.46222627873,1
15605521,Surname_5521,614,France,Female,82,0,141144.4824126412,4,0,1,131398.7366705709,1
15605522,Surname_5522,787,Spain,Male,49,5,219739.1018666497,4,1,1,112815.48140323619,0
15605523,Surname_5523,597,France,Female,54,10,236408.80417887322,4,1,1,198314.56418183752,0
15605524,Surname_5524,596,France,Male,30,6,214726.8006180844,4,1,0,179899.70563819932,0
15605525,Surname_5525,504,France,Female,71,6,100719.39668842328,1,0,0,145071.62690245,0
15605526,Surname_5526,383,Spain,Male,20,5,159189.79836738805,2,0,0,138849.9161056946,0
15605527,Surname_5527,848,France,Female,59,6,116192.57976163705,2,1,1,26010.312916490242,0
15605528,Surname_5528,478,Germany,Female,57,2,91611.97814657746,2,1,1,102184.9287267408,1
15605529,Surname_5529,509,France,Male,91,4,62677.48681035645,1,1,0,104241.31319635814,1
15605530,Surname_5530,438,Germany,Female,83,6,110376.98274674876,4,1,1,19868.452780674743,0
15605531,Surname_5531,442,France,Female,77,9,201492.9813133182,4,0,0,153564.2720774934,0
15605532,Surname_5532,676,Germany,Male,28,4,211005.67377060867,4,1,1,10373.612699535473,0
15605533,Surname_5533,590,Spain,Male,18,9,239501.37977194384,2,0,1,90789.70354112603,0
15605534,Surname_5534,672,Germany,Female,43,1,72654.16311108503,4,0,1,181617.72240920036,0
15605535,Surname_5535,817,Germany,Male,59,5,162599.37635100482,3,0,0,74668.17046301786,0
15605536,Surname_5536,753,Germany,Male,79,6,173444.73703434973,1,0,1,120702.92877210348,1
15605537,Surname_5537,466,Germany,Female,78,10,47833.08350831239,4,0,1,68511.3841732238,1
15605538,Surname_5538,443,France,Male,79,1,91720.47823102846,4,1,0,44006.49500091487,0
15605539,Surname_5539,512,Germany,Female,91,9,85564.2141830049,4,1,0,148703.59025691624,0
15605540,Surname_5540,448,France,Male,29,7,246477.49868506184,3,1,0,48868.338319292634,0
15605541,Surname_5541,462,France,Female,44,4,239594.6407803921,4,1,1,23716.92560079121,0
15605542,Surname_5542,708,France,Female,84,10,205441.9749612399,2,0,1,92674.71761379659,0
15605543,Surname_5543,440,France,Female,45,7,118208.98882389728,4,1,0,144686.53661038278,1
15605544,Surname_5544,695,France,Male,83,2,66017.95345411135,2,1,1,120201.31629744696,1
15605545,Surname_5545,555,Germany,Female,45,1,228991.06062179033,2,1,0,56436.91359986343,0
15605546,Surname_5546,366,France,Male,38,6,67010.90052115785,4,0,1,165373.28628630802,0
15605547,Surname_5547,623,France,Female,24,4,130485.75453970565,3,1,1,28447.517547939493,0
15605548,Surname_5548,522,Germany,Female,31,4,61268.13064414085,2,1,1,137360.25589597865,1
15605549,Surname_5549,465,France,Female,56,7,242814.47315621676,4,1,0,125268.81600416951,0
15605550,Surname_5550,698,Germany,Male,90,8,10440.402031758722,4,0,0,180795.18773234863,1
15605551,Surname_5551,817,Germany,Female,79,7,43587.45456028645,3,0,1,110116.06284828919,0
15605552,Surname_5552,530,Spain,Female,29,9,191262.3098100629,4,1,0,165606.99686464062,0
15605553,Surname_5553,440,Germany,Male,55,1,37861.32169556783,1,1,0,50906.15634459494,0
15605554,Surname_5554,431,France,Female,75,9,244837.38591727967,1,1,1,113609.90254805938,1
15605555,Surname_5555,673,France,Female,73,10,80338.07870200285,1,0,1,111199.55101983584,0
15605556,Surname_5556,798,France,Male,56,6,229661.54001455585,4,1,0,66113.06596296218,1
15605557,Surname_5557,463,Spain,Male,21,10,165569.57531207328,2,0,0,10966.438775928687,0
15605558,Surname_5558,606,France,Male,65,4,158529.3723122382,3,1,1,151407.41043848766,0
15605559,Surname_5559,407,France,Female,24,6,228843.1122165118,4,0,1,85367.96139954778,0
15605560,Surname_5560,503,France,Male,77,2,128319.8330630819,2,1,1,67017.71819417516,0
15605561,Surname_5561,714,Spain,Female,57,3,100194.50772200192,4,0,1,46877.25672387891,0
15605562,Surname_5562,753,France,Female,25,6,54405.688851483086,1,0,1,171826.35139664257,0
15605563,Surname_5563,465,Spain,Male,75,1,36134.048627607466,1,0,0,73436.41164544961,0
15605564,Surname_5564,692,France,Male,74,1,197942.20361741373,2,1,0,48750.883216822935,0
15605565,Surname_5565,615,France,Female,52,0,31984.581330006033,2,0,0,109456.67512441459,0
15605566,Surname_5566,664,France,Male,90,0,98504.38806070267,2,1,0,158551.47051934604,0
15605567,Surname_5567,552,Spain,Male,30,0,102304.20740488915,3,1,0,124468.1709661337,0
15605568,Surname_5568,390,Spain,Female,56,5,166124.84458817978,2,0,1,192436.70148143577,0
15605569,Surname_5569,454,France,Male,38,4,69628.62679797293,1,0,1,191786.1204119118,0
15605570,Surname_5570,738,France,Male,64,9,209557.23455245045,1,0,1,181450.74608764984,1
15605571,Surname_5571,727,Germany,Male,19,7,51871.03804026527,3,1,1,117379.32765694187,0
15605572,Surname_5572,542,France,Female,61,4,197287.1637331815,4,1,0,155971.44817492654,0
15605573,Surname_5573,750,France,Male,47,0,212439.79360536885,2,0,0,64815.454586541564,0
15605574,Surname_5574,627,France,Male,72,7,48295.16006013387,3,1,0,119318.57846828061,0
15605575,Surname_5575,703,France,Female,57,5,202353.95850671263,4,0,1,22633.88877296931,0
15605576,Surname_5576,586,France,Female,41,7,178435.03705081702,4,0,0,60052.09344613711,0
15605577,Surname_5577,774,France,Female,59,1,218594.47628303256,2,1,1,71814.86101095506,0
15605578,Surname_5578,570,France,Female,45,9,127492.07929688333,1,0,1,78635.91308123671,0
15605579,Surname_5579,417,Spain,Male,68,7,58464.12696781853,2,0,0,40593.112623425,0
15605580,Surname_5580,546,France,Female,39,5,228009.9341822361,2,1,1,25820.170147576646,0
15605581,Surname_5581,605,Germany,Female,91,0,197510.90422708984,1,1,0,119890.4366504776,0
15605582,Surname_5582,488,France,Male,91,0,5246.342974619095,1,0,0,103351.31675174029,0
15605583,Surname_5583,661,Germany,Female,25,9,234853.39657362062,1,1,1,121061.17077715416,0
15605584,Surname_5584,784,France,Female,31,4,237131.3146623582,4,0,1,34568.00727549474,1
15605585,Surname_5585,498,Germany,Male,62,6,88826.03269412841,4,1,1,190061.37632480974,0
15605586,Surname_5586,448,France,Female,55,3,2504.5643185622466,2,0,0,88537.2487493958,1
15605587,Surname_5587,425,Spain,Female,49,9,138134.33030251382,3,1,0,95399.82665922855,0
15605588,Surname_5588,631,France,Male,79,4,228418.9432735879,2,1,0,113923.57548453,1
15605589,Surname_5589,720,France,Male,84,9,31110.070899277725,3,1,0,141124.03388066762,0
15605590,Surname_5590,752,Spain,Male,78,2,147627.42181443048,2,0,1,83123.10207617073,0
15605591,Surname_5591,458,Germany,Male,30,1,182942.32005241318,2,1,1,37198.517978227086,0
15605592,Surname_5592,537,France,Male,64,1,33672.465130968834,2,0,1,158792.97824851947,0
15605593,Surname_5593,548,Spain,Male,71,4,128318.3524128634,4,0,0,59505.926297383165,0
15605594,Surname_5594,652,France,Male,88,3,22201.068458783004,2,0,0,94144.6167698709,0
15605595,Surname_5595,676,France,Male,69,1,139531.54343349888,3,0,0,130142.46507372474,0
15605596,Surname_5596,503,Spain,Male,89,4,110528.90210227061,4,1,1,193419.58163765192,0
15605597,Surname_5597,389,France,Male,42,9,66174.50582608803,2,0,1,16381.150003773542,0
15605598,Surname_5598,482,Spain,Male,40,8,213270.1347950543,1,1,0,108584.90824800073,0
15605599,Surname_5599,754,France,Male,91,7,95447.36925604739,4,0,1,187863.58821126618,0
15605600,Surname_5600,811,Germany,Female,47,8,174954.26953452092,1,1,0,58477.883124687105,0
15605601,Surname_5601,481,Germany,Male,28,8,197670.66697717202,2,1,0,31336.8417362811,0
15605602,Surname_5602,628,Spain,Male,52,7,44656.975104695935,3,0,1,123399.49884494019,0
15605603,Surname_5603,711,Germany,Male,44,8,29778.375718412768,1,1,0,38916.659879241284,0
15605604,Surname_5604,433,France,Male,84,3,1958.7932782150485,1,0,0,176985.59741258068,0
15605605,Surname_5605,748,Germany,Male,64,7,76451.97229989967,4,1,1,147402.68467974834,0
15605606,Surname_5606,591,France,Female,67,1,203988.92060446524,1,0,1,32994.52104766277,0
15605607,Surname_5607,465,Spain,Female,25,8,193191.45717150404,2,0,0,119715.10344021177,1
15605608,Surname_5608,458,Spain,Female,72,8,217951.48527434946,4,0,0,15151.859323658487,0
15605609,Surname_5609,570,France,Female,59,10,190150.05081165704,1,1,1,170582.28385013228,0
15605610,Surname_5610,741,Spain,Male,84,2,5997.8933637654945,3,1,1,49033.172683911114,0
15605611,Surname_5611,390,France,Female,37,5,96379.40973551187,4,1,0,149045.13157493633,0
15605612,Surname_5612,717,France,Female,62,6,1481.8067329703256,3,1,0,30201.226037373533,0
15605613,Surname_5613,496,France,Male,52,2,9012.753459482881,3,0,1,99760.63566977842,0
15605614,Surname_5614,461,Germany,Female,37,4,119639.68261228278,4,1,0,186553.91041187232,0
15605615,Surname_5615,452,France,Female,41,0,90001.38595281473,1,1,0,24150.80526913554,0
15605616,Surname_5616,395,Spain,Male,74,10,139630.87730826688,1,1,1,66120.56829402575,1
15605617,Surname_5617,761,France,Male,72,2,16540.23528124199,3,1,0,158698.92798797935,0
15605618,Surname_5618,843,Germany,Female,26,7,147075.0287849199,1,0,1,98039.0633317222,0
15605619,Surname_5619,824,France,Male,33,2,16250.592199594294,4,1,1,133557.41235403527,0
15605620,Surname_5620,673,Spain,Female,72,7,105921.05131057036,3,1,0,164281.54603209486,0
15605621,Surname_5621,727,France,Male,89,8,88089.40724988961,2,0,1,158969.61993891973,0
15605622,Surname_5622,620,Germany,Female,75,5,55986.98531518681,2,1,1,85120.97944711585,0
15605623,Surname_5623,832,France,Female,81,6,77992.81693584744,2,0,1,91818.45835117702,0
15605624,Surname_5624,770,Germany,Female,66,5,131.0260176201894,1,1,0,118512.68505128649,1
15605625,Surname_5625,734,France,Male,46,7,81023.3858732273,2,1,1,33324.30552634323,0
15605626,Surname_5626,544,Germany,Male,24,6,19602.08555906495,2,1,0,175209.3640383805,1
15605627,Surname_5627,716,France,Female,86,9,230325.5431870353,3,0,1,27762.140304000193,0
15605628,Surname_5628,629,Spain,Male,19,0,18583.220011711503,4,0,1,45114.774955493005,0
15605629,Surname_5629,632,France,Male,50,2,238276.4719289186,3,0,1,189512.04711243548,0
15605630,Surname_5630,389,France,Female,65,2,122856.58368586595,3,1,1,63549.37831906165,0
15605631,Surname_5631,796,France,Male,54,2,128293.28882332314,2,1,1,56400.90991086855,0
15605632,Surname_5632,538,France,Male,47,3,197031.4346702816,3,0,0,90816.00085524807,0
15605633,Surname_5633,513,France,Female,58,0,173844.9281421131,2,1,0,147614.3070974585,0
15605634,Surname_5634,831,Spain,Female,21,10,59265.28072229894,1,0,1,79582.33380005945,0
15605635,Surname_5635,826,Spain,Male,56,1,6366.587261015716,2,0,1,176197.7014827861,0
15605636,Surname_5636,373,Germany,Male,41,4,194612.30228866666,4,1,0,38378.549181111855,0
15605637,Surname_5637,373,France,Male,67,10,32435.69980601807,3,1,1,32409.17620808554,0
15605638,Surname_5638,839,France,Female,54,5,149592.30713088418,4,0,1,24706.036753226766,1
15605639,Surname_5639,353,Germany,Male,70,8,235657.94348444478,4,0,0,66688.11227228754,1
15605640,Surname_5640,672,France,Male,42,1,137360.87247304985,3,1,1,47915.7999422382,0
15605641,Surname_5641,639,Spain,Male,48,8,71393.31464444412,3,1,0,97652.74204891633,0
15605642,Surname_5642,790,France,Male,55,6,44700.53057850082,3,0,1,199183.01372317492,1
15605643,Surname_5643,782,Spain,Male,75,8,6737.477717057572,4,1,0,175022.81212755915,0
15605644,Surname_5644,820,France,Male,70,3,155811.23553423496,1,0,0,180043.2285521248,0
15605645,Surname_5645,530,Spain,Female,67,6,139499.7672528406,4,1,0,167840.37955180625,0
15605646,Surname_5646,597,France,Female,21,0,115431.4788528377,1,0,0,61624.92419107121,0
15605647,Surname_5647,465,Spain,Female,69,7,48442.857266875275,2,1,1,53001.64151967163,0
15605648,Surname_5648,628,France,Male,48,6,59157.9666588877,3,1,1,149101.03095473905,0
15605649,Surname_5649,714,Germany,Male,31,6,239632.25075493296,4,1,0,123803.545722674,0
15605650,Surname_5650,418,Spain,Female,18,1,5101.022087383666,1,1,1,49163.46965146919,0
15605651,Surname_5651,700,France,Female,60,9,90858.66624070444,1,1,1,193794.29645987673,0
15605652,Surname_5652,603,France,Female,76,8,9703.126247610411,1,0,1,90600.21295545185,0
15605653,Surname_5653,530,France,Female,78,10,47892.33478661637,3,1,1,164740.7602399355,0
15605654,Surname_5654,667,France,Female,58,7,233284.0716902037,1,1,0,24023.22508780499,0
15605655,Surname_5655,518,France,Male,35,0,37390.69408315085,3,0,1,16681.593079213468,0
15605656,Surname_5656,662,France,Male,77,10,150196.32711324043,4,1,1,96603.04770790182,0
15605657,Surname_5657,598,France,Male,86,0,86736.26845867663,1,0,1,32684.352415319452,1
15605658,Surname_5658,537,Germany,Male,76,4,158262.03058586436,1,1,1,196060.14727298118,0
15605659,Surname_5659,403,Germany,Male,59,1,213035.71463478543,3,1,1,164283.96247523156,0
15605660,Surname_5660,675,France,Female,53,0,71636.10259346988,3,0,0,96274.12233894794,0
15605661,Surname_5661,706,Spain,Female,57,9,19655.783033618478,4,0,1,196107.91785114649,0
15605662,Surname_5662,662,Spain,Male,47,10,51044.972840804505,3,1,1,55272.02795322063,1
15605663,Surname_5663,487,Germany,Female,28,7,109772.55336838534,4,1,1,139005.2931635128,0
15605664,Surname_5664,517,France,Male,42,3,128765.96551241976,4,0,1,13330.593784029566,0
15605665,Surname_5665,740,France,Male,62,1,235473.81801949427,1,0,0,80730.35817005855,1
15605666,Surname_5666,452,Germany,Female,68,4,4025.494582171718,2,1,1,25071.83266123403,0
15605667,Surname_5667,771,Germany,Male,60,10,189406.76827749668,2,1,1,79801.01265146286,1
15605668,Surname_5668,434,France,Male,83,5,18127.43396217023,3,0,0,82313.68309370418,0
15605669,Surname_5669,666,Germany,Male,64,7,19480.52633175987,3,0,1,81282.44534767173,0
15605670,Surname_5670,561,France,Female,41,6,163533.07294495148,2,1,0,88742.01631085474,1
15605671,Surname_5671,352,France,Female,54,6,227233.13916900434,4,0,1,127202.13490467588,1
15605672,Surname_5672,733,Germany,Male,73,0,71924.0835362876,2,1,1,45991.00237497887,1
15605673,Surname_5673,528,Germany,Male,63,2,67326.54472885793,4,1,0,54535.34152197617,0
15605674,Surname_5674,691,France,Female,45,2,154427.95594648487,4,0,0,132631.922135082,0
15605675,Surname_5675,652,Germany,Female,69,6,194070.2077158914,3,1,0,98585.07552546427,0
15605676,Surname_5676,801,Spain,Female,32,1,217239.7799312487,3,0,1,40764.70448559466,0
15605677,Surname_5677,825,Germany,Female,62,9,62426.53714624494,3,1,1,159576.3471004147,0
15605678,Surname_5678,681,Germany,Male,75,6,185049.79477527,2,0,1,186867.4308990363,1
15605679,Surname_5679,387,France,Male,84,8,76803.02262353314,2,0,0,98413.70164268407,1
15605680,Surname_5680,848,France,Male,90,0,136202.98007255633,2,0,0,126665.70083654625,0
15605681,Surname_5681,769,France,Female,89,1,47713.117823521,4,1,1,164915.45675990614,0
15605682,Surname_5682,588,Germany,Female,90,10,36500.50602076843,3,0,1,193112.89031673092,0
15605683,Surname_5683,518,Spain,Male,58,5,233825.8875334594,1,1,0,194138.24934581827,0
15605684,Surname_5684,802,France,Female,82,1,136799.8126011403,2,1,0,185339.12910963158,0
15605685,Surname_5685,746,France,Male,57,1,1147.3867482638123,1,1,1,165042.12567810173,0
15605686,Surname_5686,692,France,Female,22,4,198359.136028657,1,0,1,90897.88267073665,0
15605687,Surname_5687,663,France,Male,45,6,172717.5330078397,2,1,1,137232.07704247045,0
15605688,Surname_5688,655,Spain,Male,55,3,81470.70114437414,2,1,1,155049.97295984425,0
15605689,Surname_5689,379,Germany,Male,35,5,115991.07062308084,2,1,0,27461.373946068376,0
15605690,Surname_5690,539,France,Male,54,2,112469.87432815395,3,1,1,32109.272924372417,0
15605691,Surname_5691,706,Germany,Female,44,3,68692.42380213115,1,1,0,144025.90516307176,0
15605692,Surname_5692,374,Germany,Male,42,3,245139.26002433622,4,0,1,136713.665272946,0
15605693,Surname_5693,461,Germany,Male,86,3,135971.27068247215,1,0,1,162732.96506011568,0
15605694,Surname_5694,760,France,Male,44,0,224319.86023816728,4,1,1,45069.97081084334,1
15605695,Surname_5695,784,France,Male,71,3,146338.84641543575,1,0,0,187969.19140237346,1
15605696,Surname_5696,555,France,Female,24,3,172545.7808921264,1,0,1,55287.63103337933,0
15605697,Surname_5697,534,Spain,Male,44,5,7385.610869271753,3,1,0,35668.935338960044,0
15605698,Surname_5698,731,Germany,Male,76,8,127954.63734859682,4,0,1,71623.69947525155,0
15605699,Surname_5699,845,Germany,Female,89,9,180319.19572205978,2,0,1,163627.16158174,0
15605700,Surname_5700,728,France,Male,48,5,30465.759559508006,2,0,0,15365.393629943814,0
15605701,Surname_5701,396,France,Male,85,5,169581.24063371294,3,0,1,53097.868583632204,0
15605702,Surname_5702,723,France,Male,21,6,21068.05673333326,2,1,0,191564.1668256563,0
15605703,Surname_5703,577,Spain,Male,35,6,201755.72945220867,1,0,0,13231.852337102586,0
15605704,Surname_5704,388,France,Female,80,0,244445.96004406878,3,0,0,62868.96667343387,1
15605705,Surname_5705,365,France,Female,69,7,156683.65029481318,4,1,1,71896.71222827851,0
15605706,Surname_5706,371,Spain,Female,80,0,19269.47319579772,3,0,1,185543.17488338499,0
15605707,Surname_5707,562,Germany,Female,62,8,146688.36237460776,1,1,0,171729.62445836127,0
15605708,Surname_5708,659,Spain,Female,29,3,185215.7699493956,3,0,1,97416.85185546406,0
15605709,Surname_5709,498,France,Female,25,8,233273.99905619386,1,0,1,70335.80415109845,0
15605710,Surname_5710,805,Germany,Male,39,7,11364.672951305194,3,0,1,189441.27652910003,0
